,Unnamed: 0,dien_tich,huong_ban_cong,phong_ngu,id_thanh_pho,ten_thanh_pho,id_quan,ten_quan,so_tang,mat_tien,noi_that,huong_nha,so_do,lat,long,gia,gia_m2,du_an,project_name,id_duong,ten_duong,do_rong_duong,do_rong_duong_ml,id_phuong,ten_phuong
16333,16333,60.0,,,5e5501caeb80a7245175dddb,Thành phố Hà Nội,5e5501caeb80a7245175de2a,Quận Long Biên,,8.0,,KXĐ,,21.0502778,105.8772992,9900.0,165.0,,,5e958ee9208d0d6d7648fafe,Đường Ái Mộ,,,,
16334,16334,85.0,,,5e5501caeb80a7245175dddb,Thành phố Hà Nội,5e5501caeb80a7245175de2a,Quận Long Biên,,,,Đông Nam,Đã có sổ,21.0568211,105.8704385,5.0,0.058823529411764,,,,,,,5e5501cbeb80a7245175e10a,Phường Ngọc Thụy
16335,16335,56.0,,,5e5501caeb80a7245175dddb,Thành phố Hà Nội,5e5501caeb80a7245175de2a,Quận Long Biên,,,,,,21.0216695,105.9141793,2650.0,47.32142857142857,,,,,,,5e5501cbeb80a7245175e114,Phường Thạch Bàn
16336,16336,60.0,,,5e5501caeb80a7245175dddb,Thành phố Hà Nội,5e5501caeb80a7245175de2a,Quận Long Biên,,,,,Sổ đỏ,21.0294886,105.8982686,4800.0,80.0,,,,,,,5e5501cbeb80a7245175e113,Phường Long Biên
16337,16337,80.0,,,5e5501caeb80a7245175dddb,Thành phố Hà Nội,5e5501caeb80a7245175de2a,Quận Long Biên,,4.15,,Đông-Nam,,21.0216845,105.8953979,4400.0,55.0,,,5e958ee9208d0d6d7648fbf8,Đường Long Biên,,,5e5501cbeb80a7245175e113,Phường Long Biên
16338,16338,54.0,,,5e5501caeb80a7245175dddb,Thành phố Hà Nội,5e5501caeb80a7245175de2a,Quận Long Biên,,,,,,21.026428,105.8930876,4700.0,87.03703703703704,,,5e958ee9208d0d6d7648fbf8,Đường Long Biên,,,5e5501cbeb80a7245175e113,Phường Long Biên
16339,16339,1400.0,,,5e5501caeb80a7245175dddb,Thành phố Hà Nội,5e5501caeb80a7245175de2a,Quận Long Biên,1.0,24.0,,,Sổ đỏ.,21.0701691,105.9068373,26500.0,18.928571428571427,,,5e958ee9208d0d6d7648fb4b,Đường Đức Giang,,,5e5501cbeb80a7245175e10c,Phường Đức Giang
16340,16340,52.6,,,5e5501caeb80a7245175dddb,Thành phố Hà Nội,5e5501caeb80a7245175de2a,Quận Long Biên,,4.05,,Tây,"Đã có sổ, sẵn sàng giao dịch",21.026428,105.8930876,4313.2,82.0,,,5e958ee9208d0d6d7648fbf8,Đường Long Biên,,,5e5501cbeb80a7245175e113,Phường Long Biên
16341,16341,50.0,,,5e5501caeb80a7245175dddb,Thành phố Hà Nội,5e5501caeb80a7245175de2a,Quận Long Biên,,3.6,,,Sổ đỏ,21.056117,105.8658584,1800.0,36.0,,,5e958ee9208d0d6d7648fc00,Đường Ngọc Thụy,,,5e5501cbeb80a7245175e10a,Phường Ngọc Thụy
16342,16342,70.0,,,5e5501caeb80a7245175dddb,Thành phố Hà Nội,5e5501caeb80a7245175de2a,Quận Long Biên,,7.0,,,,21.0674567,105.9200531,,,,,5e958ee9208d0d6d7648fb50,Đường Giang Biên,,,5e5501cbeb80a7245175e10b,Phường Giang Biên
16343,16343,168.0,,,5e5501caeb80a7245175dddb,Thành phố Hà Nội,5e5501caeb80a7245175de2a,Quận Long Biên,,,,KXĐ,,21.0233526,105.9079671,10440.0,62.142857142857146,,,5e958ee9208d0d6d7648fccf,Phố Ngọc Trì,,,,
16344,16344,73.0,,,5e5501caeb80a7245175dddb,Thành phố Hà Nội,5e5501caeb80a7245175de2a,Quận Long Biên,,5.0,,,Sổ đỏ,21.0674328,105.9179597,5800.0,79.45205479452055,,,5e958ee9208d0d6d7648fb50,Đường Giang Biên,,,5e5501cbeb80a7245175e10b,Phường Giang Biên
16345,16345,115.0,,,5e5501caeb80a7245175dddb,Thành phố Hà Nội,5e5501caeb80a7245175de2a,Quận Long Biên,,7.9,,,"- Sổ đỏ: chính chủ, đất phân lô vuông đét phâp lý đảm bảo",21.0625626,105.8801066,9200.0,80.0,,,5e958ee9208d0d6d7648fc00,Đường Ngọc Thụy,,,5e5501cbeb80a7245175e10a,Phường Ngọc Thụy
16346,16346,331.0,,,5e5501caeb80a7245175dddb,Thành phố Hà Nội,5e5501caeb80a7245175de2a,Quận Long Biên,,11.44,,,,21.0575538,105.9024322,47000.0,126.8882175226586,,,5e958ee9208d0d6d7648fcd5,Phố Việt Hưng,,,5e5501cbeb80a7245175e10d,Phường Việt Hưng
16347,16347,45.0,,,5e5501caeb80a7245175dddb,Thành phố Hà Nội,5e5501caeb80a7245175de2a,Quận Long Biên,,135.0,,,Sổ đỏ,21.0383592,105.9339701,1350.0,30.0,,,5e958ee9208d0d6d7648fbf8,Đường Long Biên,,,5e5501cbeb80a7245175e113,Phường Long Biên
16348,16348,62.0,,,5e5501caeb80a7245175dddb,Thành phố Hà Nội,5e5501caeb80a7245175de2a,Quận Long Biên,,,,,,21.0674567,105.9200531,,,,,5e958ee9208d0d6d7648fb50,Đường Giang Biên,,,5e5501cbeb80a7245175e10b,Phường Giang Biên
16349,16349,45.0,,,5e5501caeb80a7245175dddb,Thành phố Hà Nội,5e5501caeb80a7245175de2a,Quận Long Biên,,,,,Sổ đỏ,21.0533486,105.9009639,3150.0,70.0,,,,,,,5e5501cbeb80a7245175e10d,Phường Việt Hưng
16350,16350,75.0,,,5e5501caeb80a7245175dddb,Thành phố Hà Nội,5e5501caeb80a7245175de2a,Quận Long Biên,,,,,Sổ đỏ,21.0104989,105.9096443,5060.0,67.46666666666667,,,,,,,5e5501cbeb80a7245175e116,Phường Cự Khối
16351,16351,72.0,,,5e5501caeb80a7245175dddb,Thành phố Hà Nội,5e5501caeb80a7245175de2a,Quận Long Biên,,4.25,,,Sổ đỏ.,21.0516684,105.8708659,5616.0,78.0,,,5e958ee9208d0d6d7648fc00,Đường Ngọc Thụy,,,5e5501cbeb80a7245175e10a,Phường Ngọc Thụy
16352,16352,83.0,,,5e5501caeb80a7245175dddb,Thành phố Hà Nội,5e5501caeb80a7245175de2a,Quận Long Biên,,4.2,,,,21.0575299,105.8902679,13280.0,160.0,,,5e958ee9208d0d6d7648fcc2,Đường Vũ Đức Thận,,,5e5501cbeb80a7245175e10c,Phường Đức Giang
16353,16353,87.0,,,5e5501caeb80a7245175dddb,Thành phố Hà Nội,5e5501caeb80a7245175de2a,Quận Long Biên,,4.0,,Tây-Nam,Đã có sổ đỏ.,21.0674567,105.9200531,4200.0,48.27586206896552,,,5e958ee9208d0d6d7648fb50,Đường Giang Biên,,,5e5501cbeb80a7245175e10b,Phường Giang Biên
16354,16354,50.0,,,5e5501caeb80a7245175dddb,Thành phố Hà Nội,5e5501caeb80a7245175de2a,Quận Long Biên,,4.0,,,SĐCC.,21.0437208,105.9259271,3400.0,68.0,,,5e958ee9208d0d6d7648fbf8,Đường Long Biên,,,5e5501cbeb80a7245175e113,Phường Long Biên
16355,16355,65.9,,,5e5501caeb80a7245175dddb,Thành phố Hà Nội,5e5501caeb80a7245175de2a,Quận Long Biên,,5.0,,Bắc,Đã có sổ đỏ.,21.0104989,105.9096443,5000.0,75.87253414264036,,,5e958ee9208d0d6d7648fbf8,Đường Long Biên,,,5e5501cbeb80a7245175e113,Phường Long Biên
16356,16356,93.0,,,5e5501caeb80a7245175dddb,Thành phố Hà Nội,5e5501caeb80a7245175de2a,Quận Long Biên,,,,,,21.0384445,105.8762451,,,,,5e958ee9208d0d6d7648fcca,Phố Hồng Tiến,,,5e5501cbeb80a7245175e113,Phường Long Biên
16357,16357,50.0,,,5e5501caeb80a7245175dddb,Thành phố Hà Nội,5e5501caeb80a7245175de2a,Quận Long Biên,,5.0,,,Sổ đỏ,21.056117,105.8658584,2750.0,55.0,,,5e958ee9208d0d6d7648fc00,Đường Ngọc Thụy,,,5e5501cbeb80a7245175e10a,Phường Ngọc Thụy
16358,16358,47.0,,,5e5501caeb80a7245175dddb,Thành phố Hà Nội,5e5501caeb80a7245175de2a,Quận Long Biên,,347.0,,Tây-Bắc,sổ đỏ chính chủ sẵn sàng giao dịch,21.0648606,105.8975038,2407.0,51.212765957446805,,,5e958ee9208d0d6d7648fcbb,Đường Thượng Thanh,,,5e5501cbeb80a7245175e109,Phường Thượng Thanh
16359,16359,50.0,,,5e5501caeb80a7245175dddb,Thành phố Hà Nội,5e5501caeb80a7245175de2a,Quận Long Biên,,4.0,,Tây,Sổ đỏ chính chủ,21.0102057,105.9094515,4400.0,88.0,,,5e958ee9208d0d6d7648fbf8,Đường Long Biên,,Ngõ 1 ô tô,5e5501cbeb80a7245175e113,Phường Long Biên
16360,16360,74.9,,,5e5501caeb80a7245175dddb,Thành phố Hà Nội,5e5501caeb80a7245175de2a,Quận Long Biên,,4.5,,Tây-Nam,"Đã có sổ đỏ, chính chủ bán.",21.0603809,105.898435,8613.0,114.99332443257676,,,5e958ee9208d0d6d7648fcd5,Phố Việt Hưng,,,5e5501cbeb80a7245175e10d,Phường Việt Hưng
16361,16361,72.0,,,5e5501caeb80a7245175dddb,Thành phố Hà Nội,5e5501caeb80a7245175de2a,Quận Long Biên,,,,,,21.0384445,105.8762451,19080.0,265.0,,,5e958ee9208d0d6d7648fcca,Phố Hồng Tiến,,,5e5501cbeb80a7245175e113,Phường Long Biên
16362,16362,41.7,,,5e5501caeb80a7245175dddb,Thành phố Hà Nội,5e5501caeb80a7245175de2a,Quận Long Biên,,5.32,,Đông-Bắc,Sổ đỏ chính chủ,21.0098329,105.9051712,4900.0,117.50599520383692,,,5e958ee9208d0d6d7648fbf8,Đường Long Biên,,,5e5501cbeb80a7245175e113,Phường Long Biên
16363,16363,35.0,,,5e5501caeb80a7245175dddb,Thành phố Hà Nội,5e5501caeb80a7245175de2a,Quận Long Biên,,,,,"Đã có sổ, ko tranh chấp",21.0433311,105.8653021,1300.0,37.142857142857146,,,5e958ee9208d0d6d7648fbf8,Đường Long Biên,,,5e5501cbeb80a7245175e113,Phường Long Biên
16364,16364,60.0,,,5e5501caeb80a7245175dddb,Thành phố Hà Nội,5e5501caeb80a7245175de2a,Quận Long Biên,,,,,Sổ hồng,21.0250451,105.9078847,3660.0,61.0,,,,,,,5e5501cbeb80a7245175e114,Phường Thạch Bàn
16365,16365,301.5,,,5e5501caeb80a7245175dddb,Thành phố Hà Nội,5e5501caeb80a7245175de2a,Quận Long Biên,,11.5,,,,21.0382357,105.8766807,43717.5,145.0,,,5e958ee9208d0d6d7648fcca,Phố Hồng Tiến,,,5e5501cbeb80a7245175e10a,Phường Ngọc Thụy
16366,16366,75.5,,,5e5501caeb80a7245175dddb,Thành phố Hà Nội,5e5501caeb80a7245175de2a,Quận Long Biên,,,,,Sổ đỏ,21.0216845,105.8953979,5436.0,72.0,,,,,,,5e5501cbeb80a7245175e113,Phường Long Biên
16367,16367,64.0,,,5e5501caeb80a7245175dddb,Thành phố Hà Nội,5e5501caeb80a7245175de2a,Quận Long Biên,,,,,Sổ đỏ,21.0104989,105.9096443,3840.0,60.0,,,,,,,5e5501cbeb80a7245175e116,Phường Cự Khối
16368,16368,74.0,,,5e5501caeb80a7245175dddb,Thành phố Hà Nội,5e5501caeb80a7245175de2a,Quận Long Biên,,,,,Sổ đỏ,21.0104989,105.9096443,4884.0,66.0,,,,,,,5e5501cbeb80a7245175e116,Phường Cự Khối
16369,16369,45.0,,,5e5501caeb80a7245175dddb,Thành phố Hà Nội,5e5501caeb80a7245175de2a,Quận Long Biên,,3.8,,Tây-Bắc,,21.0533486,105.9009639,3150.0,70.0,,,5e958ee9208d0d6d7648fccc,Phố Lệ Mật,3.0,Ngõ 1 ô tô,,
16370,16370,80.0,,,5e5501caeb80a7245175dddb,Thành phố Hà Nội,5e5501caeb80a7245175de2a,Quận Long Biên,,4.2,,Tây-Bắc,Sổ đỏ chính chủ.,21.0308787,105.8881981,6700.0,83.75,,,5e958ee9208d0d6d7648fbf8,Đường Long Biên,,Ngõ 1 ô tô,5e5501cbeb80a7245175e113,Phường Long Biên
16371,16371,110.0,,,5e5501caeb80a7245175dddb,Thành phố Hà Nội,5e5501caeb80a7245175de2a,Quận Long Biên,,22.53,,Bắc,Sổ đỏ chính chủ.,21.0433311,105.8653021,9130.0,83.0,,,5e958ee9208d0d6d7648fbf8,Đường Long Biên,,,5e5501cbeb80a7245175e113,Phường Long Biên
16372,16372,65.0,,,5e5501caeb80a7245175dddb,Thành phố Hà Nội,5e5501caeb80a7245175de2a,Quận Long Biên,,,,,Sổ đỏ,21.0104989,105.9096443,3900.0,60.0,,,,,,,5e5501cbeb80a7245175e116,Phường Cự Khối
16373,16373,63.0,,,5e5501caeb80a7245175dddb,Thành phố Hà Nội,5e5501caeb80a7245175de2a,Quận Long Biên,,4.5,,Bắc,Sổ đỏ chính chủ,21.0104989,105.9096443,3950.0,62.698412698412696,,,5e958ee9208d0d6d7648fbf8,Đường Long Biên,,,5e5501cbeb80a7245175e113,Phường Long Biên
16374,16374,40.0,,,5e5501caeb80a7245175dddb,Thành phố Hà Nội,5e5501caeb80a7245175de2a,Quận Long Biên,,4.0,,KXĐ,,21.0233526,105.9079671,2320.0,58.0,,,,,,,5e5501cbeb80a7245175e114,Phường Thạch Bàn
16375,16375,62.7,,,5e5501caeb80a7245175dddb,Thành phố Hà Nội,5e5501caeb80a7245175de2a,Quận Long Biên,,4.5,,KXĐ,,21.0502778,105.8772992,3950.0,62.99840510366826,,,5e958ee9208d0d6d7648fcc6,Đường Xuân Đỗ,12.0,Ngõ 4 ô tô trở lên,,
16376,16376,62.0,,,5e5501caeb80a7245175dddb,Thành phố Hà Nội,5e5501caeb80a7245175de2a,Quận Long Biên,,5.0,,Đông-Bắc,,21.0216837,105.8954151,4400.0,70.96774193548387,,,5e958ee9208d0d6d7648fb21,Đường Bát Khối,6.0,Ngõ 2 ô tô tránh,,
16377,16377,85.0,,,5e5501caeb80a7245175dddb,Thành phố Hà Nội,5e5501caeb80a7245175de2a,Quận Long Biên,,,,Đông Nam,Đã có sổ,21.0568211,105.8704385,5.0,0.058823529411764,,,,,,,5e5501cbeb80a7245175e10a,Phường Ngọc Thụy
16378,16378,74.0,,,5e5501caeb80a7245175dddb,Thành phố Hà Nội,5e5501caeb80a7245175de2a,Quận Long Biên,,,,,,21.0395434,105.898051,4050.0,54.729729729729726,,,5e958ee9208d0d6d7648fc0c,Đường Nguyễn Văn Linh,,,5e5501cbeb80a7245175e115,Phường Phúc Đồng
16379,16379,40.0,,,5e5501caeb80a7245175dddb,Thành phố Hà Nội,5e5501caeb80a7245175de2a,Quận Long Biên,,,,,Sổ hồng/ Sổ đỏ,21.0628972,105.8821068,2200.0,55.0,,,5e958ee9208d0d6d7648fcbb,Đường Thượng Thanh,,,5e5501cbeb80a7245175e109,Phường Thượng Thanh
16380,16380,454.0,,,5e5501caeb80a7245175dddb,Thành phố Hà Nội,5e5501caeb80a7245175de2a,Quận Long Biên,,,,Đông Nam,Đã có sổ,21.0655827,105.8979852,60000.0,132.15859030837004,,,5e958ee9208d0d6d7648fc02,Đường Ngô Gia Tự,,,5e5501cbeb80a7245175e10c,Phường Đức Giang
16381,16381,56.0,,,5e5501caeb80a7245175dddb,Thành phố Hà Nội,5e5501caeb80a7245175de2a,Quận Long Biên,,,,KXĐ,,21.0233526,105.9079671,2650.0,47.32142857142857,,,5e958ee9208d0d6d7648fcb3,Đường Thạch Bàn,,,,
16382,16382,50.0,,,5e5501caeb80a7245175dddb,Thành phố Hà Nội,5e5501caeb80a7245175de2a,Quận Long Biên,,,,,,21.056117,105.8658584,2650.0,53.0,,,5e958ee9208d0d6d7648fc00,Đường Ngọc Thụy,,,5e5501cbeb80a7245175e10a,Phường Ngọc Thụy
16383,16383,75.8,,,5e5501caeb80a7245175dddb,Thành phố Hà Nội,5e5501caeb80a7245175de2a,Quận Long Biên,,,,Tây-Nam,,21.0548635,105.8884966,5002.8,66.0,,,5e958ee9208d0d6d7648fc0c,Đường Nguyễn Văn Linh,,,,
16384,16384,69.0,,,5e5501caeb80a7245175dddb,Thành phố Hà Nội,5e5501caeb80a7245175de2a,Quận Long Biên,,4.5,,,Sổ đỏ.,21.0285735,105.9193383,4800.0,69.56521739130434,,,5e958ee9208d0d6d7648fc0c,Đường Nguyễn Văn Linh,,,5e5501cbeb80a7245175e114,Phường Thạch Bàn
16385,16385,60.0,,,5e5501caeb80a7245175dddb,Thành phố Hà Nội,5e5501caeb80a7245175de2a,Quận Long Biên,,5.0,,Tây-Nam,Sổ đỏ,21.0764178,105.9023035,3120.0,52.0,,,5e958ee9208d0d6d7648fcbb,Đường Thượng Thanh,,,5e5501cbeb80a7245175e109,Phường Thượng Thanh
16386,16386,278.0,,,5e5501caeb80a7245175dddb,Thành phố Hà Nội,5e5501caeb80a7245175de2a,Quận Long Biên,,27.0,,,Đã có sổ đỏ,21.056117,105.8658584,17500.0,62.94964028776978,,,5e958ee9208d0d6d7648fc00,Đường Ngọc Thụy,,,5e5501cbeb80a7245175e10a,Phường Ngọc Thụy
16387,16387,52.0,,,5e5501caeb80a7245175dddb,Thành phố Hà Nội,5e5501caeb80a7245175de2a,Quận Long Biên,,4.6,,,"Sổ đỏ chính chủ, không quy hoạch tranh chấp",21.0433311,105.8653021,2950.0,56.730769230769226,,,5e958ee9208d0d6d7648fbf8,Đường Long Biên,,,5e5501cbeb80a7245175e113,Phường Long Biên
16388,16388,80.0,,,5e5501caeb80a7245175dddb,Thành phố Hà Nội,5e5501caeb80a7245175de2a,Quận Long Biên,,5.3,,Tây,,21.0230051,105.9053707,5000.0,62.5,,,5e958ee9208d0d6d7648fcb3,Đường Thạch Bàn,,,5e5501cbeb80a7245175e114,Phường Thạch Bàn
16389,16389,90.0,,,5e5501caeb80a7245175dddb,Thành phố Hà Nội,5e5501caeb80a7245175de2a,Quận Long Biên,,,,,Sổ đỏ,21.0218618,105.9085869,11700.0,130.0,,,,,,,5e5501cbeb80a7245175e114,Phường Thạch Bàn
16390,16390,72.0,,,5e5501caeb80a7245175dddb,Thành phố Hà Nội,5e5501caeb80a7245175de2a,Quận Long Biên,,6.0,,Đông-Nam,SĐCC,21.0437208,105.9259271,5904.0,82.0,,,5e958ee9208d0d6d7648fbf8,Đường Long Biên,,,5e5501cbeb80a7245175e113,Phường Long Biên
16391,16391,52.0,,,5e5501caeb80a7245175dddb,Thành phố Hà Nội,5e5501caeb80a7245175de2a,Quận Long Biên,,4.0,,KXĐ,,21.0233526,105.9079671,2500.0,48.07692307692308,,,5e958ee9208d0d6d7648fcb3,Đường Thạch Bàn,2.0,Ngõ ngách,,
16392,16392,210.0,,,5e5501caeb80a7245175dddb,Thành phố Hà Nội,5e5501caeb80a7245175de2a,Quận Long Biên,,8.0,,,Sổ đỏ.,21.026428,105.8930876,11200.0,53.333333333333336,,,5e958ee9208d0d6d7648fbf8,Đường Long Biên,,Ngõ 1 ô tô,5e5501cbeb80a7245175e113,Phường Long Biên
16393,16393,52.5,,,5e5501caeb80a7245175dddb,Thành phố Hà Nội,5e5501caeb80a7245175de2a,Quận Long Biên,,4.2,,Bắc,,21.0674567,105.9200531,3100.0,59.04761904761905,,,5e958ee9208d0d6d7648fb50,Đường Giang Biên,,,5e5501cbeb80a7245175e10b,Phường Giang Biên
16394,16394,97.0,,,5e5501caeb80a7245175dddb,Thành phố Hà Nội,5e5501caeb80a7245175de2a,Quận Long Biên,,6.0,,,Sổ đỏ.,21.0575538,105.9024322,13500.0,135.0,,,5e958ee9208d0d6d7648fcd5,Phố Việt Hưng,,,5e5501cbeb80a7245175e10d,Phường Việt Hưng
16395,16395,60.0,,,5e5501caeb80a7245175dddb,Thành phố Hà Nội,5e5501caeb80a7245175de2a,Quận Long Biên,,5.0,,Tây-Nam,,21.0548635,105.8884966,3120.0,52.0,,,5e958ee9208d0d6d7648fcb4,Đường Thanh Am,28.0,Ngõ 4 ô tô trở lên,,
16396,16396,46.5,,,5e5501caeb80a7245175dddb,Thành phố Hà Nội,5e5501caeb80a7245175de2a,Quận Long Biên,,3.95,,Tây-Bắc,Sổ đỏ.,21.0563696,105.8878669,2952.0,63.483870967741936,,,5e958ee9208d0d6d7648fcbb,Đường Thượng Thanh,,,5e5501cbeb80a7245175e109,Phường Thượng Thanh
16397,16397,36.5,,,5e5501caeb80a7245175dddb,Thành phố Hà Nội,5e5501caeb80a7245175de2a,Quận Long Biên,,3.5,,KXĐ,,21.0665367,105.859452,1100.0,30.136986301369863,,,5e958ee9208d0d6d7648fc00,Đường Ngọc Thụy,3.0,Ngõ 1 ô tô,,
16398,16398,74.0,,,5e5501caeb80a7245175dddb,Thành phố Hà Nội,5e5501caeb80a7245175de2a,Quận Long Biên,,4.97,,Nam,Đã có sổ.,21.0226345,105.908808,4736.0,64.0,,,5e958ee9208d0d6d7648fbf8,Đường Long Biên,,,5e5501cbeb80a7245175e113,Phường Long Biên
16399,16399,86.0,,,5e5501caeb80a7245175dddb,Thành phố Hà Nội,5e5501caeb80a7245175de2a,Quận Long Biên,,5.0,,Nam,,21.0059693,105.896559,6450.0,75.0,,,,,13.0,Ngõ 4 ô tô trở lên,5e5501cbeb80a7245175e116,Phường Cự Khối
16400,16400,62.0,,,5e5501caeb80a7245175dddb,Thành phố Hà Nội,5e5501caeb80a7245175de2a,Quận Long Biên,,5.0,,Đông-Bắc,,21.0433311,105.8653021,4400.0,70.96774193548387,,,5e958ee9208d0d6d7648fbf8,Đường Long Biên,,,5e5501cbeb80a7245175e113,Phường Long Biên
16401,16401,63.0,,,5e5501caeb80a7245175dddb,Thành phố Hà Nội,5e5501caeb80a7245175de2a,Quận Long Biên,,5.0,,Bắc,Sổ đỏ.,21.0433311,105.8653021,4900.0,77.77777777777777,,,5e958ee9208d0d6d7648fbf8,Đường Long Biên,,,5e5501cbeb80a7245175e113,Phường Long Biên
16402,16402,36.0,,,5e5501caeb80a7245175dddb,Thành phố Hà Nội,5e5501caeb80a7245175de2a,Quận Long Biên,,5.9,,Bắc,,21.0575538,105.9024322,2000.0,55.55555555555556,,,5e958ee9208d0d6d7648fcd5,Phố Việt Hưng,2.0,Ngõ ngách,,
16403,16403,100.0,,,5e5501caeb80a7245175dddb,Thành phố Hà Nội,5e5501caeb80a7245175de2a,Quận Long Biên,,6.0,,KXĐ,,21.0575538,105.9024322,13500.0,135.0,,,5e958ee9208d0d6d7648fcd5,Phố Việt Hưng,8.0,Ngõ 3 ô tô tránh,,
16404,16404,76.0,,,5e5501caeb80a7245175dddb,Thành phố Hà Nội,5e5501caeb80a7245175de2a,Quận Long Biên,,4.06,,Tây-Bắc,Sổ đỏ.,21.0273736,105.8859084,5350.0,70.39473684210526,,,5e958ee9208d0d6d7648fbf8,Đường Long Biên,,,5e5501cbeb80a7245175e113,Phường Long Biên
16405,16405,72.0,,,5e5501caeb80a7245175dddb,Thành phố Hà Nội,5e5501caeb80a7245175de2a,Quận Long Biên,,6.0,,Đông-Nam,Đã có sẵn sổ đỏ.,21.0433311,105.8653021,5904.0,82.0,,,5e958ee9208d0d6d7648fbf8,Đường Long Biên,,,5e5501cbeb80a7245175e113,Phường Long Biên
16406,16406,72.0,,,5e5501caeb80a7245175dddb,Thành phố Hà Nội,5e5501caeb80a7245175de2a,Quận Long Biên,,6.0,,Đông-Nam,,21.0433311,105.8653021,5900.0,81.94444444444444,,,5e958ee9208d0d6d7648fbf8,Đường Long Biên,,,5e5501cbeb80a7245175e113,Phường Long Biên
16407,16407,33.0,,,5e5501caeb80a7245175dddb,Thành phố Hà Nội,5e5501caeb80a7245175de2a,Quận Long Biên,,4.0,,KXĐ,,21.0665367,105.859452,1200.0,36.36363636363637,,,5e958ee9208d0d6d7648fc00,Đường Ngọc Thụy,2.0,Ngõ ngách,,
16408,16408,330.0,,,5e5501caeb80a7245175dddb,Thành phố Hà Nội,5e5501caeb80a7245175de2a,Quận Long Biên,,10.0,,,,21.030103,105.8829404,,,,,5e958ee9208d0d6d7648fbf8,Đường Long Biên,,,5e5501cbeb80a7245175e113,Phường Long Biên
16409,16409,30.5,,,5e5501caeb80a7245175dddb,Thành phố Hà Nội,5e5501caeb80a7245175de2a,Quận Long Biên,,5.0,,Tây-Nam,Sổ đỏ.,21.0299506,105.9138843,1820.0,59.67213114754098,,,5e958ee9208d0d6d7648fc0c,Đường Nguyễn Văn Linh,,,5e5501cbeb80a7245175e114,Phường Thạch Bàn
16410,16410,88.0,,,5e5501caeb80a7245175dddb,Thành phố Hà Nội,5e5501caeb80a7245175de2a,Quận Long Biên,,4.0,,Tây-Nam,,21.0674567,105.9200531,4224.0,48.0,,,5e958ee9208d0d6d7648fb50,Đường Giang Biên,,,,
16411,16411,72.0,,,5e5501caeb80a7245175dddb,Thành phố Hà Nội,5e5501caeb80a7245175de2a,Quận Long Biên,,6.0,,Đông-Nam,Đã có sổ.,21.0433311,105.8653021,5832.0,81.0,,,5e958ee9208d0d6d7648fbf8,Đường Long Biên,,,5e5501cbeb80a7245175e113,Phường Long Biên
16412,16412,72.0,,,5e5501caeb80a7245175dddb,Thành phố Hà Nội,5e5501caeb80a7245175de2a,Quận Long Biên,,6.0,,Đông-Nam,,21.0437208,105.9259271,5904.0,82.0,,,,,13.0,Ngõ 4 ô tô trở lên,5e5501cbeb80a7245175e110,Phường Phúc Lợi
16413,16413,72.0,,,5e5501caeb80a7245175dddb,Thành phố Hà Nội,5e5501caeb80a7245175de2a,Quận Long Biên,,,,,Sổ đỏ,21.0437208,105.9259271,5900.0,81.94444444444444,,,,,,,5e5501cbeb80a7245175e110,Phường Phúc Lợi
16414,16414,52.6,,,5e5501caeb80a7245175dddb,Thành phố Hà Nội,5e5501caeb80a7245175de2a,Quận Long Biên,,,,,Sổ đỏ,21.026428,105.8930876,4313.0,81.99619771863118,,,5e958ee9208d0d6d7648fc8f,Đường Phố Trạm,,,5e5501cbeb80a7245175e113,Phường Long Biên
16415,16415,200.0,,,5e5501caeb80a7245175dddb,Thành phố Hà Nội,5e5501caeb80a7245175de2a,Quận Long Biên,,5.0,,,Sổ đỏ.,21.0674567,105.9200531,12000.0,60.0,,,5e958ee9208d0d6d7648fb50,Đường Giang Biên,,,5e5501cbeb80a7245175e10b,Phường Giang Biên
16416,16416,64.0,,,5e5501caeb80a7245175dddb,Thành phố Hà Nội,5e5501caeb80a7245175de2a,Quận Long Biên,,,,,Sổ đỏ,21.0371784,105.8730678,7300.0,114.0625,,,,,,,5e5501cbeb80a7245175e111,Phường Bồ Đề
16417,16417,81.0,,,5e5501caeb80a7245175dddb,Thành phố Hà Nội,5e5501caeb80a7245175de2a,Quận Long Biên,,4.7,,,,21.0433311,105.8653021,5600.0,69.1358024691358,,,5e958ee9208d0d6d7648fbf8,Đường Long Biên,,,5e5501cbeb80a7245175e113,Phường Long Biên
16418,16418,40.0,,,5e5501caeb80a7245175dddb,Thành phố Hà Nội,5e5501caeb80a7245175de2a,Quận Long Biên,,4.2,,Nam,,21.0543096,105.8771757,2320.0,58.0,,,5e958ee9208d0d6d7648fcbb,Đường Thượng Thanh,,,5e5501cbeb80a7245175e109,Phường Thượng Thanh
16419,16419,68.0,,,5e5501caeb80a7245175dddb,Thành phố Hà Nội,5e5501caeb80a7245175de2a,Quận Long Biên,,4.7,,,"Sổ đỏ: chính chủ, đất phân lô, pháp lý đảm bảo",21.038754,105.9346501,6000.0,89.70588235294117,,,5e958ee9208d0d6d7648fb50,Đường Giang Biên,,Ngõ 1 ô tô,5e5501cbeb80a7245175e10b,Phường Giang Biên
